x,y
0,-0.8757308415987771
2,0.7474034182399546
6,4.686992268424246
0,0.4804114112715212
4,4.990152712528519
-1,0.095139443565453
0,0.5142188413943821
4,3.86245760134425
0,-0.43812091634884287
5,5.712748001189763
0,-1.3585029367597998
4,4.326435445200773
0,-0.8134248245767957
0,1.361556125145331
0,-0.591375121085172
5,5.819806154019779
0,-0.8897314812650339
-1,0.9049741214666812
5,5.0412745742027
0,-1.271023040846661
3,5.248494624880681
0,0.9370822011089522
0,0.43516348812289213
4,5.634379093789092
3,5.329282505294859
0,-1.3069923390808191
6,6.0128962309550165
3,5.2258387457707505
6,4.732774698580957
-1,-0.6407599230105716
0,-0.6849217352472302
0,-1.1183182462554362
3,3.28841694688243
4,4.145327210720427
4,5.522917363150984
-1,0.1823427274870421
4,5.244207070795968
6,3.1577658259654005
3,5.1881369570559395
0,-0.1099953959208559
5,5.189718791979586
0,-2.4871515352227695
5,5.148531986020565
4,7.745117964775073
0,-0.6892179780897532
-1,0.10788413080661359
0,-1.4246555886796946
-1,0.3691639571070058
0,0.7362052133238238
0,-1.6848999616851803
6,3.0101777600617083
4,5.911474485130322
-2,0.7592043314019562
0,0.013548548628612411
4,7.182275910834502
0,-0.6129387354781626
0,-0.3484589306523706
0,0.3272453529764515
5,7.156219993348014
1,0.2415068878754467
0,-0.4370644156515733
0,-1.429066898448291
-1,-1.044209877709317
0,1.249469742726979
0,-0.9070304174806991
4,5.302176825208273
0,0.46034921066168377
4,5.979141336046242
6,3.8345682664964293
2,-0.9396024430587621
3,4.588509047637595
0,-0.9828118947823061
0,0.8231244016664833
0,0.816847071685779
0,-1.199439969467994
5,5.393158192249109
5,3.9347538451789688
5,3.6514881155815466
1,2.0777122322502035
4,5.765695426108582
0,1.2165805903649096
1,-1.7353911473330734
3,5.791026149685221
0,0.5070475019762871
1,-0.2295177532399562
0,0.01863894948806016
3,5.024215340604063
0,-0.2749398078895973
0,0.7631836460599923
5,4.295544296900973
-1,0.6355011681954533
0,-0.5431980084071721
6,6.616939902189706
3,5.8478637181249224
6,5.059714770692937
0,-0.10441114339062771
3,6.114733892631557
3,6.447604052894354
6,4.732408078226023
2,5.757604987652534
3,5.116533316058494
6,4.930384340851452
0,-1.28390481061431
8,8.075573893432423
5,4.753402700465934
-1,-0.24134874955198468
4,4.829169592312561
3,3.6879014684733553
5,5.480288382285272
0,0.7596931198502055
0,-0.958168335581346
-1,0.34268040332750216
0,0.028283634823073247
1,-1.690616826383604
1,-0.25243603652138985
5,7.132486728828962
-1,-1.2324345139149262
-2,-0.07954058693411101
5,5.54317318009914
3,5.746402153702698
4,4.305050876262682
3,4.978824225699503
-1,0.36609322616730366
6,4.642183147648065
4,6.178239159200306
4,4.924847429581086
4,3.815588572589429
0,-0.3743028837477471
0,-1.1994511991939312
5,5.712538940374635
0,-1.4432169952253369
4,4.765931109300898
0,-1.6094388961729544
1,0.003017434031214063
5,3.9385323630783566
4,5.398416419609681
0,-0.4022899215971822
5,5.692696057131838
5,5.088649790573526
5,4.662661588863271
4,6.0033975572213905
5,6.031282196801968
-1,1.4707138666121289
5,7.400918311321281
0,-1.4297626622362145
-1,2.0467139684821385
-2,0.03331727813886288
0,1.0172643432511694
7,3.0271359519216205
1,0.6933906585165882
0,2.7090019473659184
4,5.287631121426363
6,3.6163778437658873
4,5.3758968273279555
0,-0.6681717368134277
0,0.50780959049232
0,-1.1477415998765863
0,1.5761667243192063
1,-1.4474361123195851
-1,-1.193885976791938
2,2.414232411000562
2,4.471494363887334
5,4.741310409528485
0,1.9902736497540905
5,3.209996080923843
4,3.9375588631115717
2,-0.5507144119145928
0,3.465227148479317
-1,-0.15726516737513793
-1,-1.1362610068273629
4,5.4184152388377465
5,4.345719146192067
0,-0.8279323643658708
0,0.4358672525149101
0,-1.8848343873195796
0,0.022213928039390988
5,5.558346902284024
6,3.619885703566921
4,5.786981465243714
0,-0.15951736500333072
2,5.783786078180477
3,5.9425068791712246
4,2.9157291164451076
0,-0.828280392745567
0,-0.4559469274680022
0,1.3083468266441474
1,-1.0926888646283135
0,0.3575077531673654
5,6.334730757727143
3,4.0556799740610225
0,0.055676014854776905
2,-0.16520955264073184
1,-0.7221507700557533
-1,-0.13480131198999493
0,-0.602759369823714
-1,-1.0971719846398227
0,0.003957593987599105
4,4.747729959553019
0,0.8315330299051433
1,1.5416051745134067
1,0.9270532988002531
6,4.072751400632226
6,5.872663126231865
1,1.098875986566869
0,-1.185983564929173
0,0.4282328705967407
0,-1.094042931032235
1,-1.4321906110589266
5,5.049037461548017
0,-0.7524141777250374
5,4.917101474995328
5,4.867923285286757
6,4.663856371523043
5,5.988208848486463
2,5.162155599762036
1,1.6635363107373078
6,4.604434365140958
4,4.415110667540052
6,5.302547701635527
4,4.751988651728
5,6.091815907215461
4,4.913944356627458
4,5.9929416493373555
5,4.12173183245827
0,-1.0700433305682933
1,-0.23028467842710793
0,-0.33908543327636353
3,4.435515341692323
5,1.790044618021954
6,3.983518887819377
1,-0.44558826380657596
0,0.25500144427338167
2,5.263076689433288
6,4.504826045156838
1,-0.37690335016897475
5,4.63350375055294
0,0.26998723863108903
0,-0.8560620219978579
0,-0.21606012000326133
4,4.697715575138301
0,2.5394320331114613
0,0.6491729272546821
4,3.5742437185536557
0,-0.45017643501165083
5,5.7912949804001554
0,-0.8424357382512976
3,6.35527256153284
5,6.35476913985709
1,0.9522756260818906
4,4.6007153654558985
5,4.157139448291025
0,-0.019397585962465276
1,-0.17996331764913345
4,5.5364439368681255
4,4.966452972661335
3,5.929100113296691
5,4.829543531590352
3,5.238384645255007
0,-1.1045230926622938
-2,-0.34817063773317436
0,1.5175361283542563
5,3.9221739229328176
0,0.4296764358626096
5,6.203320592635363
0,0.9493608646609868
4,5.738953900759952
8,8.334203517597432
5,6.547729102825587
1,1.1599689740750685
4,5.301982992005997
0,0.6868900661384048
1,-1.733095623653281
0,0.8164540110192858
4,2.247962337322073
5,6.448001420876049
0,1.0297326851333461
6,5.139667578488633
3,5.871216013718465
1,0.5130743788396454
0,-0.4806321621688906
6,4.069030347227379
6,4.600608622989753
6,4.857464803974153
4,4.863370620717609
5,5.0865248486075725
6,4.441304664283243
3,6.3748594175398905
4,3.452007436589919
6,4.53515742972812
3,5.167136783704115
6,5.030877752980638
0,-0.9833626436429376
5,4.368567748440575
2,-0.34329768218246975
5,3.2768066760346564
4,4.947365030227548
-1,-0.5497461935354897
0,-0.016345402757487165
5,6.2537261342634505
4,5.1656417860553985
